feature,year,gender,number_of_jobs,median_income
27 to 39 weeks,2017-18,Females,0.168,20966.0
27 to 39 weeks,2018-19,Females,0.249,22147.0
27 to 39 weeks,2019-20,Females,0.318,20252.0
27 to 39 weeks,2020-21,Females,0.628,12199.0
27 to 39 weeks,2021-22,Females,1.45,19080.0
40 to 52 weeks,2017-18,Females,1.078,29524.0
40 to 52 weeks,2018-19,Females,1.239,28362.0
40 to 52 weeks,2019-20,Females,1.508,26820.0
40 to 52 weeks,2020-21,Females,2.24,29875.0
40 to 52 weeks,2021-22,Females,3.929,30082.0
1 to 13 weeks,2017-18,Persons,1.474,5812.0
1 to 13 weeks,2018-19,Persons,1.687,5267.0
1 to 13 weeks,2019-20,Persons,1.012,4534.0
1 to 13 weeks,2020-21,Persons,3.768,3580.0
1 to 13 weeks,2021-22,Persons,7.665,4116.0
14 to 26 weeks,2017-18,Persons,1.431,17017.0
14 to 26 weeks,2018-19,Persons,1.629,16457.0
14 to 26 weeks,2019-20,Persons,1.842,17303.0
14 to 26 weeks,2020-21,Persons,2.272,13269.0
14 to 26 weeks,2021-22,Persons,4.539,13570.0
27 to 39 weeks,2017-18,Persons,0.667,24056.0
27 to 39 weeks,2018-19,Persons,0.993,23891.0
27 to 39 weeks,2019-20,Persons,1.245,24272.0
27 to 39 weeks,2020-21,Persons,1.587,17879.0
27 to 39 weeks,2021-22,Persons,3.581,24449.0
40 to 52 weeks,2017-18,Persons,3.347,27117.0
40 to 52 weeks,2018-19,Persons,4.275,26650.0
40 to 52 weeks,2019-20,Persons,5.072,24766.0
40 to 52 weeks,2020-21,Persons,5.989,36714.0
40 to 52 weeks,2021-22,Persons,9.562,36997.0
1 to 13 weeks,2017-18,Males,0.622,3906.0
1 to 13 weeks,2018-19,Males,0.533,4228.0
1 to 13 weeks,2019-20,Males,0.263,6875.0
1 to 13 weeks,2020-21,Males,0.65,5829.0
1 to 13 weeks,2021-22,Males,0.789,5050.0
14 to 26 weeks,2017-18,Males,0.347,20195.0
14 to 26 weeks,2018-19,Males,0.437,17285.0
14 to 26 weeks,2019-20,Males,0.776,17143.0
14 to 26 weeks,2020-21,Males,0.378,16695.0
14 to 26 weeks,2021-22,Males,0.612,16773.0
27 to 39 weeks,2017-18,Males,0.208,23496.0
27 to 39 weeks,2018-19,Males,0.253,25794.0
27 to 39 weeks,2019-20,Males,0.33,26500.0
27 to 39 weeks,2020-21,Males,0.214,23331.0
27 to 39 weeks,2021-22,Males,0.411,23617.0
40 to 52 weeks,2017-18,Males,0.905,23681.0
40 to 52 weeks,2018-19,Males,1.121,26506.0
40 to 52 weeks,2019-20,Males,1.292,27688.0
40 to 52 weeks,2020-21,Males,1.426,31644.0
40 to 52 weeks,2021-22,Males,1.624,47564.0
1 to 13 weeks,2017-18,Females,0.052,3397.0
1 to 13 weeks,2018-19,Females,0.105,5882.0
1 to 13 weeks,2019-20,Females,0.084,3676.0
1 to 13 weeks,2020-21,Females,0.171,4290.0
1 to 13 weeks,2021-22,Females,0.39,2917.0
14 to 26 weeks,2017-18,Females,0.065,14074.0
14 to 26 weeks,2018-19,Females,0.145,12758.0
14 to 26 weeks,2019-20,Females,0.163,15130.0
14 to 26 weeks,2020-21,Females,0.141,14598.0
14 to 26 weeks,2021-22,Females,0.33,13824.0
27 to 39 weeks,2017-18,Females,0.074,22335.0
27 to 39 weeks,2018-19,Females,0.082,22998.0
27 to 39 weeks,2019-20,Females,0.106,23186.0
27 to 39 weeks,2020-21,Females,0.104,21738.0
27 to 39 weeks,2021-22,Females,0.214,18067.0
40 to 52 weeks,2017-18,Females,0.271,22883.0
40 to 52 weeks,2018-19,Females,0.35,25287.0
40 to 52 weeks,2019-20,Females,0.426,27044.0
40 to 52 weeks,2020-21,Females,0.467,40063.0
40 to 52 weeks,2021-22,Females,0.702,37933.0
1 to 13 weeks,2017-18,Persons,0.674,3847.0
1 to 13 weeks,2018-19,Persons,0.644,4415.0
1 to 13 weeks,2019-20,Persons,0.345,6296.0
1 to 13 weeks,2020-21,Persons,0.822,5766.0
1 to 13 weeks,2021-22,Persons,1.177,4623.0
14 to 26 weeks,2017-18,Persons,0.416,19622.0
14 to 26 weeks,2018-19,Persons,0.578,16451.0
14 to 26 weeks,2019-20,Persons,0.941,16725.0
14 to 26 weeks,2020-21,Persons,0.519,16389.0
14 to 26 weeks,2021-22,Persons,0.944,15827.0
27 to 39 weeks,2017-18,Persons,0.281,23245.0
27 to 39 weeks,2018-19,Persons,0.334,25130.0
27 to 39 weeks,2019-20,Persons,0.433,25244.0
27 to 39 weeks,2020-21,Persons,0.317,23210.0
27 to 39 weeks,2021-22,Persons,0.628,21514.0
40 to 52 weeks,2017-18,Persons,1.179,23647.0
40 to 52 weeks,2018-19,Persons,1.476,26166.0
40 to 52 weeks,2019-20,Persons,1.711,27553.0
40 to 52 weeks,2020-21,Persons,1.896,35049.0
40 to 52 weeks,2021-22,Persons,2.321,45605.0
1 to 13 weeks,2017-18,Males,0.571,8154.0
1 to 13 weeks,2018-19,Males,0.563,6196.0
1 to 13 weeks,2019-20,Males,0.292,6959.0
1 to 13 weeks,2020-21,Males,1.135,5462.0
1 to 13 weeks,2021-22,Males,2.169,4894.0
14 to 26 weeks,2017-18,Males,0.396,17983.0
14 to 26 weeks,2018-19,Males,0.421,21171.0
14 to 26 weeks,2019-20,Males,0.497,19262.0
14 to 26 weeks,2020-21,Males,0.689,16921.0
14 to 26 weeks,2021-22,Males,1.362,17223.0
27 to 39 weeks,2017-18,Males,0.185,27387.0
27 to 39 weeks,2018-19,Males,0.258,25035.0
27 to 39 weeks,2019-20,Males,0.348,25764.0
27 to 39 weeks,2020-21,Males,0.387,21880.0
27 to 39 weeks,2021-22,Males,0.997,27656.0
40 to 52 weeks,2017-18,Males,1.062,37209.0
40 to 52 weeks,2018-19,Males,1.411,31082.0
40 to 52 weeks,2019-20,Males,1.499,29518.0
40 to 52 weeks,2020-21,Males,1.684,40736.0
40 to 52 weeks,2021-22,Males,3.152,41803.0
1 to 13 weeks,2017-18,Females,0.293,3553.0
1 to 13 weeks,2018-19,Females,0.247,4690.0
1 to 13 weeks,2019-20,Females,0.169,2937.0
1 to 13 weeks,2020-21,Females,0.81,3312.0
1 to 13 weeks,2021-22,Females,1.745,3634.0
14 to 26 weeks,2017-18,Females,0.226,11847.0
14 to 26 weeks,2018-19,Females,0.262,15334.0
14 to 26 weeks,2019-20,Females,0.259,15514.0
14 to 26 weeks,2020-21,Females,0.622,11553.0
14 to 26 weeks,2021-22,Females,1.115,12824.0
27 to 39 weeks,2017-18,Females,0.143,16998.0
27 to 39 weeks,2018-19,Females,0.169,21807.0
27 to 39 weeks,2019-20,Females,0.158,23407.0
27 to 39 weeks,2020-21,Females,0.341,15062.0
27 to 39 weeks,2021-22,Females,0.891,15858.0
40 to 52 weeks,2017-18,Females,0.686,35040.0
40 to 52 weeks,2018-19,Females,0.755,31426.0
40 to 52 weeks,2019-20,Females,0.81,34544.0
40 to 52 weeks,2020-21,Females,1.319,31968.0
40 to 52 weeks,2021-22,Females,2.548,30377.0
1 to 13 weeks,2017-18,Persons,0.867,6326.0
1 to 13 weeks,2018-19,Persons,0.814,5810.0
1 to 13 weeks,2019-20,Persons,0.457,4892.0
1 to 13 weeks,2020-21,Persons,1.946,4317.0
1 to 13 weeks,2021-22,Persons,3.913,4298.0
14 to 26 weeks,2017-18,Persons,0.628,15980.0
14 to 26 weeks,2018-19,Persons,0.689,19149.0
14 to 26 weeks,2019-20,Persons,0.755,18056.0
14 to 26 weeks,2020-21,Persons,1.311,14501.0
14 to 26 weeks,2021-22,Persons,2.476,15330.0
27 to 39 weeks,2017-18,Persons,0.329,22604.0
27 to 39 weeks,2018-19,Persons,0.43,23326.0
27 to 39 weeks,2019-20,Persons,0.51,25313.0
27 to 39 weeks,2020-21,Persons,0.725,19526.0
27 to 39 weeks,2021-22,Persons,1.887,22374.0
40 to 52 weeks,2017-18,Persons,1.747,35938.0
40 to 52 weeks,2018-19,Persons,2.166,31128.0
40 to 52 weeks,2019-20,Persons,2.303,31268.0
40 to 52 weeks,2020-21,Persons,3.007,36811.0
40 to 52 weeks,2021-22,Persons,5.696,36864.0
1 to 13 weeks,2017-18,Males,0.079,2502.0
1 to 13 weeks,2018-19,Males,0.11,4551.0
1 to 13 weeks,2019-20,Males,0.076,2581.0
1 to 13 weeks,2020-21,Males,0.228,4531.0
1 to 13 weeks,2021-22,Males,0.332,3884.0
14 to 26 weeks,2017-18,Males,0.032,16013.0
14 to 26 weeks,2018-19,Males,0.22,18926.0
14 to 26 weeks,2019-20,Males,0.042,13673.0
14 to 26 weeks,2020-21,Males,0.161,15269.0
14 to 26 weeks,2021-22,Males,0.252,12815.0
27 to 39 weeks,2017-18,Males,0.155,19824.0
27 to 39 weeks,2018-19,Males,0.268,22236.0
27 to 39 weeks,2019-20,Males,0.207,21770.0
27 to 39 weeks,2020-21,Males,0.16,23829.0
27 to 39 weeks,2021-22,Males,0.491,22290.0
40 to 52 weeks,2017-18,Males,0.277,21206.0
40 to 52 weeks,2018-19,Males,0.277,22625.0
40 to 52 weeks,2019-20,Males,0.319,24088.0
40 to 52 weeks,2020-21,Males,0.591,29435.0
40 to 52 weeks,2021-22,Males,0.883,42805.0
1 to 13 weeks,2017-18,Females,0.018,2451.0
1 to 13 weeks,2018-19,Females,0.046,6739.0
1 to 13 weeks,2019-20,Females,0.047,2628.0
1 to 13 weeks,2020-21,Females,0.132,2998.0
1 to 13 weeks,2021-22,Females,0.295,2900.0
14 to 26 weeks,2017-18,Females,0.016,12764.0
14 to 26 weeks,2018-19,Females,0.236,16788.0
14 to 26 weeks,2019-20,Females,0.023,12562.0
14 to 26 weeks,2020-21,Females,0.152,12348.0
14 to 26 weeks,2021-22,Females,0.202,10162.0
27 to 39 weeks,2017-18,Females,0.072,18807.0
27 to 39 weeks,2018-19,Females,0.17,19496.0
27 to 39 weeks,2019-20,Females,0.122,16611.0
27 to 39 weeks,2020-21,Females,0.129,19362.0
27 to 39 weeks,2021-22,Females,0.214,18472.0
40 to 52 weeks,2017-18,Females,0.118,22933.0
40 to 52 weeks,2018-19,Females,0.08,22331.0
40 to 52 weeks,2019-20,Females,0.146,22609.0
40 to 52 weeks,2020-21,Females,0.375,25189.0
40 to 52 weeks,2021-22,Females,0.535,33972.0
1 to 13 weeks,2017-18,Persons,0.092,2499.0
1 to 13 weeks,2018-19,Persons,0.149,4558.0
1 to 13 weeks,2019-20,Persons,0.123,2606.0
1 to 13 weeks,2020-21,Persons,0.353,3980.0
1 to 13 weeks,2021-22,Persons,0.624,3518.0
14 to 26 weeks,2017-18,Persons,0.05,14608.0
14 to 26 weeks,2018-19,Persons,0.455,17645.0
14 to 26 weeks,2019-20,Persons,0.061,13626.0
14 to 26 weeks,2020-21,Persons,0.314,13601.0
14 to 26 weeks,2021-22,Persons,0.454,11800.0
27 to 39 weeks,2017-18,Persons,0.228,19479.0
27 to 39 weeks,2018-19,Persons,0.439,21126.0
27 to 39 weeks,2019-20,Persons,0.33,19389.0
27 to 39 weeks,2020-21,Persons,0.294,21993.0
27 to 39 weeks,2021-22,Persons,0.709,21825.0
40 to 52 weeks,2017-18,Persons,0.394,22008.0
40 to 52 weeks,2018-19,Persons,0.357,22543.0
40 to 52 weeks,2019-20,Persons,0.463,23682.0
40 to 52 weeks,2020-21,Persons,0.965,27011.0
40 to 52 weeks,2021-22,Persons,1.422,40163.0
1 to 13 weeks,2017-18,Males,0.104,6763.0
1 to 13 weeks,2018-19,Males,0.144,9973.0
1 to 13 weeks,2019-20,Males,0.029,3907.0
1 to 13 weeks,2020-21,Males,0.094,3748.0
1 to 13 weeks,2021-22,Males,0.269,4492.0
14 to 26 weeks,2017-18,Males,0.118,30777.0
14 to 26 weeks,2018-19,Males,0.092,14259.0
14 to 26 weeks,2019-20,Males,0.076,15625.0
14 to 26 weeks,2020-21,Males,0.07,12912.0
14 to 26 weeks,2021-22,Males,0.192,15567.0
27 to 39 weeks,2017-18,Males,0.074,27224.0
27 to 39 weeks,2018-19,Males,0.116,18495.0
27 to 39 weeks,2019-20,Males,0.125,10173.0
27 to 39 weeks,2020-21,Males,0.068,20205.0
27 to 39 weeks,2021-22,Males,0.134,21101.0
40 to 52 weeks,2017-18,Males,0.364,15954.0
40 to 52 weeks,2018-19,Males,0.396,14831.0
40 to 52 weeks,2019-20,Males,0.455,13990.0
40 to 52 weeks,2020-21,Males,0.337,32755.0
40 to 52 weeks,2021-22,Males,0.48,26162.0
1 to 13 weeks,2017-18,Females,0.063,2648.0
1 to 13 weeks,2018-19,Females,0.052,8338.0
1 to 13 weeks,2019-20,Females,0.027,2342.0
1 to 13 weeks,2020-21,Females,0.152,3267.0
1 to 13 weeks,2021-22,Females,0.365,3942.0
14 to 26 weeks,2017-18,Females,0.052,13361.0
14 to 26 weeks,2018-19,Females,0.063,13481.0
14 to 26 weeks,2019-20,Females,0.041,12320.0
14 to 26 weeks,2020-21,Females,0.11,11840.0
14 to 26 weeks,2021-22,Females,0.195,13029.0
27 to 39 weeks,2017-18,Females,0.031,20005.0
27 to 39 weeks,2018-19,Females,0.029,17912.0
27 to 39 weeks,2019-20,Females,0.043,10672.0
27 to 39 weeks,2020-21,Females,0.076,15961.0
27 to 39 weeks,2021-22,Females,0.176,19688.0
40 to 52 weeks,2017-18,Females,0.149,15483.0
40 to 52 weeks,2018-19,Females,0.177,15917.0
40 to 52 weeks,2019-20,Females,0.168,14408.0
40 to 52 weeks,2020-21,Females,0.235,29479.0
40 to 52 weeks,2021-22,Females,0.402,25981.0
1 to 13 weeks,2017-18,Persons,0.166,5955.0
1 to 13 weeks,2018-19,Persons,0.195,9949.0
1 to 13 weeks,2019-20,Persons,0.053,2787.0
1 to 13 weeks,2020-21,Persons,0.242,3388.0
1 to 13 weeks,2021-22,Persons,0.634,4107.0
14 to 26 weeks,2017-18,Persons,0.168,21242.0
14 to 26 weeks,2018-19,Persons,0.156,14006.0
14 to 26 weeks,2019-20,Persons,0.118,15255.0
14 to 26 weeks,2020-21,Persons,0.179,11957.0
14 to 26 weeks,2021-22,Persons,0.386,13994.0
27 to 39 weeks,2017-18,Persons,0.108,24155.0
27 to 39 weeks,2018-19,Persons,0.152,18500.0
27 to 39 weeks,2019-20,Persons,0.169,10221.0
27 to 39 weeks,2020-21,Persons,0.141,17196.0
27 to 39 weeks,2021-22,Persons,0.314,20103.0
40 to 52 weeks,2017-18,Persons,0.511,15947.0
40 to 52 weeks,2018-19,Persons,0.568,15582.0
40 to 52 weeks,2019-20,Persons,0.628,14007.0
40 to 52 weeks,2020-21,Persons,0.57,32138.0
40 to 52 weeks,2021-22,Persons,0.888,25980.0
1 to 13 weeks,2017-18,Males,0.093,2090.0
1 to 13 weeks,2018-19,Males,0.105,3436.0
1 to 13 weeks,2019-20,Males,0.101,3634.0
1 to 13 weeks,2020-21,Males,0.12,3994.0
1 to 13 weeks,2021-22,Males,0.145,3344.0
14 to 26 weeks,2017-18,Males,0.08,14882.0
14 to 26 weeks,2018-19,Males,0.085,16367.0
14 to 26 weeks,2019-20,Males,0.115,16010.0
14 to 26 weeks,2020-21,Males,0.11,15017.0
14 to 26 weeks,2021-22,Males,0.142,12097.0
27 to 39 weeks,2017-18,Males,0.054,18925.0
27 to 39 weeks,2018-19,Males,0.052,28600.0
27 to 39 weeks,2019-20,Males,0.085,25768.0
27 to 39 weeks,2020-21,Males,0.09,10671.0
27 to 39 weeks,2021-22,Males,0.114,21522.0
40 to 52 weeks,2017-18,Males,0.199,37213.0
40 to 52 weeks,2018-19,Males,0.252,32896.0
40 to 52 weeks,2019-20,Males,0.307,39479.0
40 to 52 weeks,2020-21,Males,0.406,42253.0
40 to 52 weeks,2021-22,Males,0.43,40374.0
1 to 13 weeks,2017-18,Females,0.068,2975.0
1 to 13 weeks,2018-19,Females,0.082,3045.0
1 to 13 weeks,2019-20,Females,0.057,3272.0
1 to 13 weeks,2020-21,Females,0.095,2297.0
1 to 13 weeks,2021-22,Females,0.133,2374.0
14 to 26 weeks,2017-18,Females,0.066,11783.0
14 to 26 weeks,2018-19,Females,0.059,8754.0
14 to 26 weeks,2019-20,Females,0.065,7600.0
14 to 26 weeks,2020-21,Females,0.089,11409.0
14 to 26 weeks,2021-22,Females,0.141,10192.0
27 to 39 weeks,2017-18,Females,0.04,16332.0
27 to 39 weeks,2018-19,Females,0.056,10411.0
27 to 39 weeks,2019-20,Females,0.063,8127.0
27 to 39 weeks,2020-21,Females,0.093,15080.0
27 to 39 weeks,2021-22,Females,0.127,12665.0
40 to 52 weeks,2017-18,Females,0.174,29534.0
40 to 52 weeks,2018-19,Females,0.206,28545.0
40 to 52 weeks,2019-20,Females,0.238,31997.0
40 to 52 weeks,2020-21,Females,0.315,32758.0
40 to 52 weeks,2021-22,Females,0.376,33443.0
1 to 13 weeks,2017-18,Persons,0.164,2438.0
1 to 13 weeks,2018-19,Persons,0.186,3422.0
1 to 13 weeks,2019-20,Persons,0.165,3595.0
1 to 13 weeks,2020-21,Persons,0.22,2992.0
1 to 13 weeks,2021-22,Persons,0.282,2748.0
14 to 26 weeks,2017-18,Persons,0.146,13056.0
14 to 26 weeks,2018-19,Persons,0.141,13757.0
14 to 26 weeks,2019-20,Persons,0.184,14010.0
14 to 26 weeks,2020-21,Persons,0.198,13195.0
14 to 26 weeks,2021-22,Persons,0.286,10749.0
27 to 39 weeks,2017-18,Persons,0.092,17468.0
27 to 39 weeks,2018-19,Persons,0.102,17660.0
27 to 39 weeks,2019-20,Persons,0.149,18486.0
27 to 39 weeks,2020-21,Persons,0.177,13268.0
27 to 39 weeks,2021-22,Persons,0.242,17285.0
40 to 52 weeks,2017-18,Persons,0.377,31897.0
40 to 52 weeks,2018-19,Persons,0.459,29929.0
40 to 52 weeks,2019-20,Persons,0.545,34894.0
40 to 52 weeks,2020-21,Persons,0.721,37843.0
40 to 52 weeks,2021-22,Persons,0.804,38721.0
1 to 13 weeks,2017-18,Males,20.675,3210.0
1 to 13 weeks,2018-19,Males,19.637,3400.0
1 to 13 weeks,2019-20,Males,22.45,3025.0
1 to 13 weeks,2020-21,Males,40.801,3024.0
1 to 13 weeks,2021-22,Males,61.844,3453.0
14 to 26 weeks,2017-18,Males,14.644,13099.0
14 to 26 weeks,2018-19,Males,15.064,12567.0
14 to 26 weeks,2019-20,Males,20.457,9991.0
14 to 26 weeks,2020-21,Males,31.764,10577.0
14 to 26 weeks,2021-22,Males,55.612,12302.0
27 to 39 weeks,2017-18,Males,10.904,20680.0
27 to 39 weeks,2018-19,Males,12.126,18673.0
27 to 39 weeks,2019-20,Males,17.177,15096.0
27 to 39 weeks,2020-21,Males,25.589,15587.0
27 to 39 weeks,2021-22,Males,41.827,18981.0
40 to 52 weeks,2017-18,Males,56.381,37016.0
40 to 52 weeks,2018-19,Males,60.32,34714.0
40 to 52 weeks,2019-20,Males,76.804,31299.0
40 to 52 weeks,2020-21,Males,102.445,30508.0
40 to 52 weeks,2021-22,Males,143.423,33219.0
1 to 13 weeks,2017-18,Females,18.863,2652.0
1 to 13 weeks,2018-19,Females,18.495,2803.0
1 to 13 weeks,2019-20,Females,19.646,2577.0
1 to 13 weeks,2020-21,Females,33.805,2596.0
1 to 13 weeks,2021-22,Females,52.776,2892.0
14 to 26 weeks,2017-18,Females,14.507,10775.0
14 to 26 weeks,2018-19,Females,15.493,10147.0
14 to 26 weeks,2019-20,Females,19.424,8137.0
14 to 26 weeks,2020-21,Females,27.519,9214.0
14 to 26 weeks,2021-22,Females,48.717,10580.0
27 to 39 weeks,2017-18,Females,10.315,16508.0
27 to 39 weeks,2018-19,Females,12.122,15217.0
27 to 39 weeks,2019-20,Females,16.332,12170.0
27 to 39 weeks,2020-21,Females,21.423,13733.0
27 to 39 weeks,2021-22,Females,36.554,15891.0
40 to 52 weeks,2017-18,Females,46.666,26278.0
40 to 52 weeks,2018-19,Females,52.468,25744.0
40 to 52 weeks,2019-20,Females,64.621,23653.0
40 to 52 weeks,2020-21,Females,78.677,25424.0
40 to 52 weeks,2021-22,Females,115.532,27287.0
1 to 13 weeks,2017-18,Persons,39.541,2920.0
1 to 13 weeks,2018-19,Persons,38.134,3080.0
1 to 13 weeks,2019-20,Persons,42.096,2809.0
1 to 13 weeks,2020-21,Persons,74.61,2823.0
1 to 13 weeks,2021-22,Persons,114.63,3187.0
14 to 26 weeks,2017-18,Persons,29.151,11907.0
14 to 26 weeks,2018-19,Persons,30.558,11234.0
14 to 26 weeks,2019-20,Persons,39.886,9019.0
14 to 26 weeks,2020-21,Persons,59.292,9937.0
14 to 26 weeks,2021-22,Persons,104.336,11452.0
27 to 39 weeks,2017-18,Persons,21.217,18405.0
27 to 39 weeks,2018-19,Persons,24.252,16874.0
27 to 39 weeks,2019-20,Persons,33.506,13614.0
27 to 39 weeks,2020-21,Persons,47.021,14669.0
27 to 39 weeks,2021-22,Persons,78.389,17461.0
40 to 52 weeks,2017-18,Persons,103.05,31491.0
40 to 52 weeks,2018-19,Persons,112.788,29923.0
40 to 52 weeks,2019-20,Persons,141.425,27511.0
40 to 52 weeks,2020-21,Persons,181.136,28159.0
40 to 52 weeks,2021-22,Persons,258.96,30419.0
1 to 13 weeks,2017-18,Males,7.429,3449.0
1 to 13 weeks,2018-19,Males,6.635,3483.0
1 to 13 weeks,2019-20,Males,7.726,3189.0
1 to 13 weeks,2020-21,Males,13.614,3073.0
1 to 13 weeks,2021-22,Males,18.426,3394.0
14 to 26 weeks,2017-18,Males,5.088,14034.0
14 to 26 weeks,2018-19,Males,5.095,13161.0
14 to 26 weeks,2019-20,Males,6.803,10465.0
14 to 26 weeks,2020-21,Males,9.908,10931.0
14 to 26 weeks,2021-22,Males,16.981,11687.0
27 to 39 weeks,2017-18,Males,3.95,22110.0
27 to 39 weeks,2018-19,Males,4.172,19411.0
27 to 39 weeks,2019-20,Males,5.768,15077.0
27 to 39 weeks,2020-21,Males,8.238,16132.0
27 to 39 weeks,2021-22,Males,13.383,18560.0
40 to 52 weeks,2017-18,Males,20.534,39820.0
40 to 52 weeks,2018-19,Males,21.367,35876.0
40 to 52 weeks,2019-20,Males,28.07,32231.0
40 to 52 weeks,2020-21,Males,36.785,31873.0
40 to 52 weeks,2021-22,Males,47.918,33452.0
1 to 13 weeks,2017-18,Females,6.57,2981.0
1 to 13 weeks,2018-19,Females,6.168,2882.0
1 to 13 weeks,2019-20,Females,6.456,2743.0
1 to 13 weeks,2020-21,Females,10.737,2623.0
1 to 13 weeks,2021-22,Females,15.146,2929.0
14 to 26 weeks,2017-18,Females,4.889,11818.0
14 to 26 weeks,2018-19,Females,5.195,10614.0
14 to 26 weeks,2019-20,Females,6.316,8785.0
14 to 26 weeks,2020-21,Females,8.257,9620.0
14 to 26 weeks,2021-22,Females,14.377,10401.0
27 to 39 weeks,2017-18,Females,3.605,18581.0
27 to 39 weeks,2018-19,Females,4.118,16637.0
27 to 39 weeks,2019-20,Females,5.363,13029.0
27 to 39 weeks,2020-21,Females,6.59,14611.0
27 to 39 weeks,2021-22,Females,11.13,16185.0
40 to 52 weeks,2017-18,Females,16.706,28376.0
40 to 52 weeks,2018-19,Females,17.936,27028.0
40 to 52 weeks,2019-20,Females,22.386,24811.0
40 to 52 weeks,2020-21,Females,26.739,27690.0
40 to 52 weeks,2021-22,Females,36.95,28401.0
1 to 13 weeks,2017-18,Persons,14.001,3212.0
1 to 13 weeks,2018-19,Persons,12.798,3167.0
1 to 13 weeks,2019-20,Persons,14.176,2995.0
1 to 13 weeks,2020-21,Persons,24.354,2877.0
1 to 13 weeks,2021-22,Persons,33.576,3187.0
14 to 26 weeks,2017-18,Persons,9.979,12926.0
14 to 26 weeks,2018-19,Persons,10.294,11744.0
14 to 26 weeks,2019-20,Persons,13.113,9630.0
14 to 26 weeks,2020-21,Persons,18.17,10354.0
14 to 26 weeks,2021-22,Persons,31.362,11061.0
27 to 39 weeks,2017-18,Persons,7.55,20128.0
27 to 39 weeks,2018-19,Persons,8.291,17905.0
27 to 39 weeks,2019-20,Persons,11.135,14165.0
27 to 39 weeks,2020-21,Persons,14.825,15449.0
27 to 39 weeks,2021-22,Persons,24.511,17359.0
40 to 52 weeks,2017-18,Persons,37.238,34058.0
40 to 52 weeks,2018-19,Persons,39.306,31197.0
40 to 52 weeks,2019-20,Persons,50.454,28419.0
40 to 52 weeks,2020-21,Persons,63.529,30040.0
40 to 52 weeks,2021-22,Persons,84.864,31213.0
1 to 13 weeks,2017-18,Males,5.399,3168.0
1 to 13 weeks,2018-19,Males,5.68,3578.0
1 to 13 weeks,2019-20,Males,6.193,3060.0
1 to 13 weeks,2020-21,Males,10.977,3042.0
1 to 13 weeks,2021-22,Males,16.471,3340.0
14 to 26 weeks,2017-18,Males,4.005,13362.0
14 to 26 weeks,2018-19,Males,4.444,12749.0
14 to 26 weeks,2019-20,Males,6.001,9707.0
14 to 26 weeks,2020-21,Males,9.482,9922.0
14 to 26 weeks,2021-22,Males,15.952,11870.0
27 to 39 weeks,2017-18,Males,2.91,21304.0
27 to 39 weeks,2018-19,Males,3.589,19011.0
27 to 39 weeks,2019-20,Males,5.116,15112.0
27 to 39 weeks,2020-21,Males,7.81,14601.0
27 to 39 weeks,2021-22,Males,11.727,17563.0
40 to 52 weeks,2017-18,Males,16.31,35571.0
40 to 52 weeks,2018-19,Males,17.836,33000.0
40 to 52 weeks,2019-20,Males,22.859,30807.0
40 to 52 weeks,2020-21,Males,30.556,29261.0
40 to 52 weeks,2021-22,Males,39.839,31365.0
1 to 13 weeks,2017-18,Females,4.592,2634.0
1 to 13 weeks,2018-19,Females,4.723,2915.0
1 to 13 weeks,2019-20,Females,5.112,2557.0
1 to 13 weeks,2020-21,Females,8.649,2587.0
1 to 13 weeks,2021-22,Females,13.827,2744.0
14 to 26 weeks,2017-18,Females,3.785,10584.0
14 to 26 weeks,2018-19,Females,4.178,10330.0
14 to 26 weeks,2019-20,Females,5.518,7875.0
14 to 26 weeks,2020-21,Females,7.793,8729.0
14 to 26 weeks,2021-22,Females,13.646,10125.0
27 to 39 weeks,2017-18,Females,2.594,15289.0
27 to 39 weeks,2018-19,Females,3.388,14928.0
27 to 39 weeks,2019-20,Females,4.684,11657.0
27 to 39 weeks,2020-21,Females,5.899,12794.0
27 to 39 weeks,2021-22,Females,10.336,14665.0
40 to 52 weeks,2017-18,Females,12.835,24677.0
40 to 52 weeks,2018-19,Females,14.965,23780.0
40 to 52 weeks,2019-20,Females,18.684,22336.0
40 to 52 weeks,2020-21,Females,22.518,23129.0
40 to 52 weeks,2021-22,Females,31.636,24862.0
1 to 13 weeks,2017-18,Persons,9.99,2873.0
1 to 13 weeks,2018-19,Persons,10.405,3233.0
1 to 13 weeks,2019-20,Persons,11.302,2836.0
1 to 13 weeks,2020-21,Persons,19.629,2821.0
1 to 13 weeks,2021-22,Persons,30.299,3065.0
14 to 26 weeks,2017-18,Persons,7.789,11938.0
14 to 26 weeks,2018-19,Persons,8.62,11536.0
14 to 26 weeks,2019-20,Persons,11.518,8835.0
14 to 26 weeks,2020-21,Persons,17.281,9368.0
14 to 26 weeks,2021-22,Persons,29.6,11047.0
27 to 39 weeks,2017-18,Persons,5.509,18384.0
27 to 39 weeks,2018-19,Persons,6.978,16833.0
27 to 39 weeks,2019-20,Persons,9.803,13405.0
27 to 39 weeks,2020-21,Persons,13.716,13760.0
27 to 39 weeks,2021-22,Persons,22.068,16155.0
40 to 52 weeks,2017-18,Persons,29.139,30020.0
40 to 52 weeks,2018-19,Persons,32.806,28186.0
40 to 52 weeks,2019-20,Persons,41.546,26932.0
40 to 52 weeks,2020-21,Persons,53.08,26485.0
40 to 52 weeks,2021-22,Persons,71.478,28421.0
1 to 13 weeks,2017-18,Males,3.528,3007.0
